index,Comment,GPT_4_Predicted_MLTD_label,spaCy_Predicted_MLTD_label,actual_MLTD_label
15306,If true; `todo` and `todoList` produce output; else they produce nothing.,Yes,Yes,Yes
15307,print('Storing unused nodes...'; **perr),,,Yes
15308,1 columns - could be binary,,,Yes
15311,FIND A BETTER WAY TO DO THIS,,,Yes
15312,FIND A BETTER WAY,Yes,Yes,Yes
15313,FIND A BETTER WAY TO DO THIS,Yes,Yes,Yes
15315,that's to show the columns in the correct order: name; importance; std,No,Yes,Yes
15317,TODO: perform basic logic checking;,,,Yes
15319,If true; `todo` and `todoList` produce output; else they produce nothing.,Yes,Yes,Yes
15320,TODO: perform basic logic checking;,,,Yes
15321,improve variable naming,Yes,Yes,Yes
15325,`None`. That's also strange and perhaps worthy of raising an,No,Yes,Yes
15326,Store IPython directive to enable better error messages,,,Yes
15329,FIXME: convert cv_results_ to the old list of namedtuples format so,,,Yes
15330,"\""\""\"" || Script for creating new releases ||  || Maybe I should switch to this: || https:\/\/blog.mozilla.org\/warner\/2012\/01\/31\/version-string-management-in-python-introducing-python-versioneer\/ || \""\""\""",,,Yes
15331,columns that will be interpreted as paramers,No,Yes,Yes
15333,"TODO: only eval outputs of type \""stream\"" - we have to keep a",,,Yes
15334,TODO: show warning if more than one tag,,,Yes
15335,TODO: remove entries with None values?,Yes,Yes,Yes
15337,TODO: make it work for a list of uuids,Yes,No,Yes
15340,TODO: implement _repr_html_,,,Yes
15341,TODO: make it work for a list of uuids,Yes,No,Yes
15342,TODO: how to handle a print(var) case? it removes the '' and causes a,,,Yes
15343,TODO: show warning if failing to eval at least one key,Yes,Yes,Yes
15344,way to fix it,,,Yes
15345,* Difference could be represented by the difference of the table but we could only compare two at a time,,,Yes
15346,TODO: add ratio and percentage,Yes,Yes,Yes
15348,TODO: remove this,Yes,No,Yes
15349,TODO: add ratio and percentage,,,Yes
15351,Now; we use papermill to execute the notebook with different parameters; we'll run 4 models: 2 random forest; a linear regression and a support vector regression:,No,Yes,Yes
15352,The summary that compares single-row tables includes a diff columns:,No,Yes,Yes
15355,lxml needed for NotebookCollection.py example,,,Yes
15358,TODO switch to compressed writing,,,Yes
15359,TODO # We assume that there is no distinction between male\/female here,,,Yes
15360,Maximum start position when ignoring padding on both ends of the file,,,Yes
15361,TODO needs reimplementation,,,Yes
15362,TODO  hardcoded for now,,,Yes
15364,TODO under assumption that sources are additive we can only load sources in; then add them to form mixture!,,,Yes
15365,Round resulting feature map dimensions up to nearest EVEN integer (even because up-convolution by factor two is needed),No,Yes,Yes
15367,TODO problem: silence signals cause this to be uncomputable since we divide by zero,,,Yes
15369,Random attenuation of source signals to improve generalisation performance (data augmentation),No,Yes,Yes
15371,TODO:                                                             #,Yes,No,Yes
15372,TODO:                                                               #,,,Yes
15379,TODO: Compute the softmax loss and its gradient using explicit loops.     #,,,Yes
15380,TODO: Compute the softmax loss and its gradient using no explicit loops.  #,,,Yes
15381,why this even exsist,Yes,Yes,Yes
15385,Efficient Grid Size Reduction,No,No,Yes
15386,"\""\""\""shufflenet in pytorch ||  ||  ||  || [1] Xiangyu Zhang; Xinyu Zhou; Mengxiao Lin; Jian Sun. ||  ||     ShuffleNet: An Extremely Efficient Convolutional Neural Network for Mobile Devices ||     https:\/\/arxiv.org\/abs\/1707.01083v2 || \""\""\""",No,Yes,Yes
15387,"\""\""\""mobilenet in pytorch ||  ||  ||  || [1] Andrew G. Howard; Menglong Zhu; Bo Chen; Dmitry Kalenichenko; Weijun Wang; Tobias Weyand; Marco Andreetto; Hartwig Adam ||  ||     MobileNets: Efficient Convolutional Neural Networks for Mobile Vision Applications ||     https:\/\/arxiv.org\/abs\/1704.04861 || \""\""\""",No,Yes,Yes
15388,"\""\""\""squeezenet in pytorch ||  ||  ||  || [1] Song Han; Jeff Pool; John Tran; William J. Dally ||  ||     squeezenet: Learning both Weights and Connections for Efficient Neural Networks ||     https:\/\/arxiv.org\/abs\/1506.02626 || \""\""\""",,,Yes
15389,"\""\""\""shufflenetv2 in pytorch ||  ||  ||  || [1] Ningning Ma; Xiangyu Zhang; Hai-Tao Zheng; Jian Sun ||  ||     ShuffleNet V2: Practical Guidelines for Efficient CNN Architecture Design ||     https:\/\/arxiv.org\/abs\/1807.11164 || \""\""\""",No,Yes,Yes
15393,"\""\""\"" || TODO:  || Add Weighted loss || \""\""\""",Yes,Yes,Yes
15394,TODO,Yes,Yes,Yes
15396,also remove the first #symbolic rows and columns.,No,Yes,Yes
15397,also remove the first #symbolic rows and columns.,No,Yes,Yes
15401,hack length from mask,,,Yes
15404,we do not hack mask from length for special reasons.,,,Yes
15410,hack length from mask,No,Yes,Yes
15411,we do not hack mask from length for special reasons.,,,Yes
15414,TODO for pytorch 2.0.4; use inside potrf for variable.,Yes,Yes,Yes
15416,we do not hack mask from length for special reasons.,No,Yes,Yes
15417,TODO masked_fill_ does not work for backprop; check for Pytorch 2.0.4,Yes,No,Yes
15418,hack to handle LSTM,Yes,Yes,Yes
15420,TODO reverse skip connection for bidirectional rnn.,,,Yes
15422,hack to handle LSTM,Yes,Yes,Yes
15423,TODO add type score to hyp scores.,Yes,No,Yes
15427,Custom object needed for inference and training,No,Yes,Yes
15428,Custom object needed for inference and training,No,Yes,Yes
15432,Custom object needed for inference and training,,,Yes
15434,"\""\""\"" || Pre-defined Performance || Implement classical methods || \""\""\""",No,Yes,Yes
15435,We can't have more than one value on y_type => The set is no more needed,No,Yes,Yes
15436,"\""\""\"" || Pre-defined oracle class || Implement classical situation || \""\""\""",,,Yes
15437,"\""\""\"" || Pre-defined query strategy. Implement classical || methods for various situation || \""\""\""",No,Yes,Yes
15440,"\""\""\"" || Implement functions for image dataset reading; processing; etc. || Will update in near future || \""\""\""",Yes,Yes,Yes
15441,"\""\""\"" || Pre-defined Performance || Implement classical methods || \""\""\""",No,Yes,Yes
15442,We can't have more than one value on y_type => The set is no more needed,Yes,Yes,Yes
15446,efficient computation of inv(Laa),,,Yes
15447,"\""\""\"" || Query strategies for feature querying setting. ||  || We implement the following strategies: ||  || 1. KDD'18: Active Feature Acquisition with Supervised Matrix Completion (AFASMC). || 2. ICDM'13: Active Matrix Completion using Query by Committee (QBC) || 3. ICDM'13: Active Matrix Completion using Committee Stability (Stability) || 4. Random || \""\""\""",,,Yes
15449,TODO check beta value,Yes,Yes,Yes
15451,TODO should we handle it here or we should handle it before calling,Yes,Yes,Yes
15452,TODO check beta value,Yes,Yes,Yes
15453,"\""\""\"" || Implement functions for image dataset reading; processing; etc. || Will update in near future || \""\""\""",,,Yes
15455,We can't have more than one value on y_type => The set is no more needed,,,Yes
15456,"\""\""\"" || Pre-defined oracle class || Implement classical situation || \""\""\""",,,Yes
15457,"\""\""\"" || Implement query strategies for cost-sensitive for hierarchical multi-label setting. ||  || 1.Cost-Effective Active Learning for Hierarchical Multi-Label Classification(IJCAI`18) || 2.Uncertainty || 3.Random || \""\""\""",No,Yes,Yes
15458,TODO should we handle it here or we should handle it before calling,,,Yes
15463,reshape the input if needed,No,No,Yes
15464,the projection trainable appears to improve parsing accuracy,,,Yes
15466,XXX(nikita): this behavior should really be controlled by an argument,Yes,Yes,Yes
15467,it's better than failing to return a valid parse.,No,Yes,Yes
15468,Rather than writing tree traversal code to delete nodes when needed during,,,Yes
15470,tokenization by introducing an extra '\/'; so we don't fix it.,Yes,Yes,Yes
15471,text. Maybe we shouldn't be training on this bad example; but for now,Yes,Yes,Yes
15472,Spans are returned as closed intervals on both ends,No,No,Yes
15473,For GPT-2; we append an eos token if special tokens are needed,No,Yes,Yes
15474,Important notes about how this works in terms of,,,Yes
15477,If memory available is less than needed; warn the user,Yes,Yes,Yes
15478,Move image,No,Yes,Yes
15480,Move image,No,Yes,Yes
15483,Temporary fix for https:\/\/github.com\/DeadSix27\/waifu2x-converter-cpp\/issues\/109,Yes,Yes,Yes
15486,WORKAROUND FOR WAIFU2X-NCNN-VULKAN,No,Yes,Yes
15488,TODO: check Java here,,,Yes
15490,stretch file path and fill columns horizontally,No,Yes,Yes
15492,TODO: more documentations on this block,,,Yes
15494,TODO,Yes,Yes,Yes
15495,TODO,,,Yes
15496,TODO: sometimes None is happens; why?,,,Yes
15498,-- Options for todo extension ----------------------------------------------,No,Yes,Yes
15499,If true; `todo` and `todoList` produce output; else they produce nothing.,,,Yes
15500,"\""\""\"" || The images human portrait segmentation example. ||  || Images dataset was taken from [PicsArt](https:\/\/picsart.com\/) AI Hackathon. ||  || Dataset may be downloaded [there](https:\/\/s3.eu-central-1.amazonaws.com\/datasouls\/public\/picsart_hack_online_data.zip) ||  || For this example need to install this dependencies: || `pip install sklearn; albumentations; opencv-python` || \""\""\""",No,Yes,Yes
15501,Create needed parameters again,No,Yes,Yes
15502,should not be a problem right now. Switch to better solution is needed.,,,Yes
15503,move next batch moment,,,Yes
15504,tensorflow hub input that is not needed outside of training.,No,No,Yes
15506,it was unused by me and I was able to get a functional output.,,,Yes
15508,discard unused sentences,Yes,No,Yes
15509,maybe sth change between Pytorch versions; add func long() for compatibility,Yes,Yes,Yes
15511,fix nan due to indeterminate form,Yes,Yes,Yes
15513,add pqmf if needed,Yes,Yes,Yes
15514,If true; `todo` and `todoList` produce output; else they produce nothing.,,,Yes
15516,If true; `todo` and `todoList` produce output; else they produce nothing.,Yes,Yes,Yes
15517,TODO: not working,,,Yes
15519,TODO: finish the details,,,Yes
15520,TODO: refine,Yes,Yes,Yes
15522,TODO: correct this to output the appropriate vectors,,,Yes
15526,TODO: work on it here,Yes,No,Yes
15528,category_col; descp_col = df.columns.values.tolist(),,,Yes
15531,I think it's better to treat it as a simple prepostion,No,Yes,Yes
15532,This looks horrible but I haven't figured out a better way.,Yes,Yes,Yes
15533,new clause chunks are very rare; we collapse them into a single chunk,No,Yes,Yes
15535,we split them manually.,No,Yes,Yes
15536,tries to fix mistyped tokens (common in Wikipedia-pt) as ;; '' ..,,,Yes
15538,new clause chunks are very rare; we collapse them into a single chunk,No,Yes,Yes
15539,a little workaround.,Yes,Yes,Yes
15540,first; check if the sentence ends with some punctuation sign,No,No,Yes
15541,I think it's better to treat it as a simple prepostion,,,Yes
15543,we represent a dependency to root as an edge to the token itself,No,Yes,Yes
15544,or apparently sentence end,No,Yes,Yes
15545,TODO: use a more convenient name instead of network,Yes,No,Yes
15546,TODO: remove?,Yes,No,Yes
15548,"\""\""\""Wrappers for different backbones for models that follows Encoder-Decoder architecture. ||  || Encodes listed here provides easy way to swap backbone of classification\/segmentation\/detection model. || \""\""\""",No,Yes,Yes
15549,TODO: first doesn't have act?,Yes,Yes,Yes
15554,TODO: Add support for ABN; InplaceABN,Yes,Yes,Yes
15555,We do this by padding with a zero at each end when needed.,No,Yes,Yes
15558,TODO: Mark as deprecated and emit warning,Yes,No,Yes
15561,"\""\""\""Wrappers for different backbones for models that follows Encoder-Decoder architecture. ||  || Encodes listed here provides easy way to swap backbone of classification\/segmentation\/detection model. || \""\""\""",No,Yes,Yes
15563,TODO: if statement only here to tell the jit to skip emitting this when it is None,Yes,Yes,Yes
15564,TODO: Figure out padding scheme,,,Yes
15566,horizontal move,No,Yes,Yes
15567,vertical move,No,Yes,Yes
15569,I need a better distribution...,No,Yes,Yes
15570,store move data,No,Yes,Yes
15573,basically check the move,No,Yes,Yes
15574,move horizontally,No,Yes,Yes
15575,move vertically,No,Yes,Yes
15579,"logger.debug(f\""P1 NN recommend move: {move} with probability {np.max(p)}; v = {v}\"")",No,Yes,Yes
15581,move = flip_move(action),No,Yes,Yes
15582,move = ActionLabelsRed[mov_idx],,,Yes
15584,move = senv.parse_onegreen_move(''),,,Yes
15586,move = action,No,Yes,Yes
15587,move = ActionLabelsRed[mov_idx],No,Yes,Yes
15588,info depth xx pv xxx,,,Yes
15590,"logger.debug(f\""Checking move {mov}\"")",No,Yes,Yes
15592,TODO: check direction of entropy,,,Yes
15596,TODO,Yes,Yes,Yes
15599,TODO,,,Yes
15601,TODO,Yes,Yes,Yes
15602,TODO: tie-breaker,Yes,No,Yes
15604,TODO: L; R \uC744 stem; eomi \uB85C \uBC1B\uC544\uC11C \uC791\uC5C5,,,Yes
15605,TODO check postprocessing rule,,,Yes
15606,TODO extracted \uB41C canonical form \uC774 \uB2E4\uB978 \uC5B4\uBBF8\uB4E4\uACFC \uC870\uD569\uB418\uC5B4 \uB2E4\uB974\uAC8C \uD65C\uC6A9\uB420 \uC218 \uC788\uB294\uC9C0 \uD655\uC778,Yes,Yes,Yes
15607,TODO: something,Yes,Yes,Yes
15608,TODO: update adjective_stems & verb_stems ?,,,Yes
15609,TODO: replace scores with noun scores,,,Yes
15610,"\""\""\""Python package for stacking. || Author: <vecxoz@gmail.com> || \""\""\""",No,Yes,Yes
15611,do not allow several columns in y_train,No,Yes,Yes
15612,y has two or more columns,No,No,Yes
15616,Make train\/test split by hand to avoid strange errors probably related to testing suit:,Yes,No,Yes
15618,Make train\/test split by hand to avoid strange errors probably related to testing suit:,Yes,No,Yes
15619,Make train\/test split by hand to avoid strange errors probably related to testing suit:,Yes,No,Yes
15620,Make train\/test split by hand to avoid strange errors probably related to testing suit:,Yes,No,Yes
15622,TODO: make generic. size(-1)?,,,Yes
15623,If true; `todo` and `todoList` produce output; else they produce nothing.,No,Yes,Yes
15626,TODO: Can have a mapping from monitor names to layer names if we want different names,Yes,Yes,Yes
15627,TODO: Check monitor information to obtain size information,Yes,Yes,Yes
15630,TODO : Implement membrane potential clipping. (-1;1),Yes,Yes,Yes
15632,TODO : Implement continuous reward function.,,,Yes
15635,TODO : Build critic network.,,,Yes
15636,TODO : Implement membrane potential clipping. (-1;1),,,Yes
15637,TODO : Understand current initializing process.,,,Yes
15639,better by exploiting the timing structure.,No,Yes,Yes
15640,TODO Increase simulation running timestep by exploiting the duration\/,,,Yes
15644,TODO Delayed reward with uncertain timing.,Yes,Yes,Yes
15646,better by exploiting the timing structure.,No,Yes,Yes
15647,TODO Increase simulation running timestep by exploiting the duration\/,Yes,Yes,Yes
15648,TODO remove np uses and replace them with pytorch functions.,Yes,Yes,Yes
15651,TODO: check this if necessary,,,Yes
15652,Trace is needed for computing epsilon.,,,Yes
15655,This is needed for my implementation; but I want to reformat this away,,,Yes
15657,Trace is needed for computing epsilon.,No,Yes,Yes
15662,TODO: Work on this stuff,Yes,No,Yes
15664,It's awful I know and just the worst. I have no idea why it works.,Yes,No,Yes
15665,We'll eventually want better validating here,,,Yes
15666,TODO Remove this entirely.  It's a horrible way to work with dicts.,Yes,No,Yes
15667,TODO Document after plugin data is refactored,,,Yes
15668,"\""final_arguments=command\"" or better yet; just pass in the command itself",No,Yes,Yes
15670,TODO Document after the plugin data is refactored,Yes,Yes,Yes
15671,going to be OS specific.  If anyone has a better way to do,No,Yes,Yes
15672,TODO: finish this,Yes,Yes,Yes
15675,TODO: consider adding a timer so parsing doesn't take too long,,,Yes
15676,TODO: improve this,,,Yes
15677,TODO: seperate the server and client code and add an api to communicate between the two,Yes,Yes,Yes
15678,TODO: add require docs,Yes,No,Yes
15679,TODO: Add more methods\uFFFF,Yes,Yes,Yes
15681,TODO: add command and user selection to the nlp,,,Yes
15682,TODO: uncomment the web based lines,,,Yes
15683,TODO: fix this to be server bound,,,Yes
15684,TODO: fix jit,,,Yes
15686,TODO: fix the way the subscribing and dispatching is handled,Yes,Yes,Yes
15687,TODO: get these working,Yes,Yes,Yes
15688,TODO: remove this eventually,,,Yes
15689,TODO: eventually do this as part of the framework insetad of a standalone ui,Yes,Yes,Yes
15690,TODO: Finisht he cast function and add netflix support via splinter,Yes,Yes,Yes
15691,TODO: add netflix code here,Yes,No,Yes
15692,"\""ents_needed\"" : [\""ORG\""];",No,Yes,Yes
15695,TODO: remove this eventually,,,Yes
15696,TODO: eventually do this as part of the framework insetad of a standalone ui,,,Yes
15697,TODO: Eventually ask for netflix credentials when they aren't found,,,Yes
15699,TODO: document this more,Yes,No,Yes
15700,TODO: possibly; in the future; ask the user which of these they want or do manual parsing,Yes,Yes,Yes
15701,TODO: write in the log and config functions,Yes,No,Yes
15702,TODO: write in an eventbuilder function,Yes,Yes,Yes
15704,TODO: Make this callout valid,,,Yes
15705,TODO: add more actions; used for things like dumping events or caches,,,Yes
15706,TODO: use getattr to complete the call,Yes,No,Yes
15707,TODO: work on this,Yes,No,Yes
15709,I wish I had a more efficient way to do this,,,Yes
15710,TODO: google search,No,No,Yes
15711,TODO: figure out what's keeping threads awake; fix it and change os._exit() to sys.exit(),,,Yes
15713,TODO: ask the user about which time they want to ues,Yes,Yes,Yes
15714,TODO: add dates processing,Yes,Yes,Yes
15715,TODO: fix this and then add thread safe error handling,Yes,Yes,Yes
15716,TODO: do this with mutable and immutable settings,Yes,No,Yes
15721,TODO: use wolfram key from db,Yes,Yes,Yes
15722,TODO: use wolfram key from db,,,Yes
15723,TODO: make it so that plugin_handler can send an error,Yes,Yes,Yes
15724,TODO: accept a dict,Yes,No,Yes
15725,Not working yet: TODO: fix,,,Yes
15729,TODO: try to use ip data,Yes,Yes,Yes
15730,TODO: parse time from string,,,Yes
15732,If true; `todo` and `todoList` produce output; else they produce nothing.,No,Yes,Yes
15733,TODO: write a framework that allowc ahgning of notifications,Yes,Yes,Yes
15734,TODO: integrate the response framework,,,Yes
15735,''' || We'd like the following callback actions for neuron: ||  || - print metrics on the test and validation; especially surface-specific dice || --- Perhaps doable with CSVLogger? || - output graph up to current iteration for each metric || --- Perhaps call CSVLogger or some metric computing callback? || - save dice plots on validation || --- again; expand CSVLogger or similar || - save screenshots of a single test subject [Perhaps just do this as a separate callback?] || --- new callback; PlotSlices ||  || ''',No,Yes,Yes
15736,TODO: fix in one line,,,Yes
15737,WARNING: SHOULD REALLY BE shape=[batch_size; 1] !!!,Yes,Yes,Yes
15738,TODO: add Cropping3D or Cropping2D if 'valid' padding,Yes,No,Yes
15739,figure out the number of rows and columns,No,No,Yes
15741,TO MOVE (numpy softmax),No,Yes,Yes
15742,get the ends,No,No,Yes
15745,done; yey! time to celebrate - maybe visualize the quilted volume?,No,Yes,Yes
15747,TODO: should only compute this once!,,,Yes
15748,Prepare reshape by inserting dimensions with size 1 where needed,,,Yes
15751,write results to disk as needed,No,Yes,Yes
15752,TODO: I'm not sure the mean layer is the right direction,,,Yes
15754,TODO: simplify this,Yes,Yes,Yes
15756,TODO: these imports should be cleaner...,Yes,Yes,Yes
15758,TODO: these imports should be cleaner...,Yes,Yes,Yes
15759,TODO: switch to nice local imports...,Yes,Yes,Yes
15760,TODO use neuron unet,,,Yes
15761,TODO: these imports should be cleaner...,,,Yes
15762,TODO: add Cropping3D or Cropping2D if 'valid' padding,Yes,No,Yes
15763,ends of linear corrective function,,,Yes
15767,TODO fix this,Yes,Yes,Yes
15770,TODO extend this as an argument,Yes,No,Yes
15771,TODO fix this,Yes,Yes,Yes
15772,TODO swich zoom back to resize,Yes,Yes,Yes
15773,remove unused batch dimension,Yes,Yes,Yes
15774,TODO: this is opposite of the normal ordering and might be confusing,Yes,Yes,Yes
15775,TODO change to ResizeTransform,Yes,Yes,Yes
15778,this is a bit hacky for basically building a segmentation-only network (no images),Yes,Yes,Yes
15779,go from vector to matrix if needed,,,Yes
15780,prepare zeros; which will be used for outputs unused in cost functions,,,Yes
15781,this is a bit hacky for basically building a segmentation-only network (no images),Yes,Yes,Yes
15782,TODO don't think this is necessary,Yes,Yes,Yes
15784,is this needed?,,,Yes
15785,TODO: change to ndims * (ndims + 1),Yes,Yes,Yes
15789,ugly bandaid but avoids crashes for now.,,,Yes
15790,TODO: simply import utils and use utils.is_affine; etc...,Yes,Yes,Yes
15792,TODO: could output more than a single timepoint!,,,Yes
15793,TODO: needs work,Yes,Yes,Yes
15794,"\""\""\"" || Detecting duplicate quora questions || feature engineering || @author: Abhishek Thakur || \""\""\""",No,Yes,Yes
15796,TODO: Implement for D3 v. 4.#.#.,Yes,Yes,Yes
15801,TODO,,,Yes
15804,+ addcol #obtain columns withouth the useless features,,,Yes
15810,only if the small cycle cross can construct better features;,,,Yes
15811,only if the medium cycle cross can construct better features;,,,Yes
15813,if larger the better; self.score; self.greedyscore = 0; 1,No,Yes,Yes
15815,only if the small cycle cross can construct better features;,No,Yes,Yes
15816,stop when no improve for the last round and no potential add feature,No,No,Yes
15817,avoid cross term twice until it is fix,Yes,No,Yes
15818,if smaller the better; self._score; self._greedyscore = 1; 0,,,Yes
15819,if larger the better; self._score; self._greedyscore = 0; 1,No,Yes,Yes
15821,avoid cross term twice until it is fix,,,Yes
15822,only if the small cycle cross can construct better features;,No,Yes,Yes
15824,I know this is ugly; but it's practical.,Yes,Yes,Yes
15826,Remove any columns that hold no data,,,Yes
15829,Make sure that all of the indexing columns only contain zeroes,,,Yes
15830,Make sure that all columns have some price data,,,Yes
15831,No missing data in the index columns,No,Yes,Yes
15832,implement model.optim_parameters(args) to handle different models' lr setting,,,Yes
15833,implement model.optim_parameters(args) to handle different models' lr setting,No,No,Yes
15836,"\""\""\"" || ============================ || Multiple Coefficient Binning || ============================ ||  || This example shows how the MCB algorithm transforms a dataset of time series of || real numbers into a list of sequences of letters. It is implemented as || :class:`pyts.quantization.MCB`. || \""\""\""",,,Yes
15839,"\""\""\"" || ================================================================ || Symbolic Aggregate approXimation in Vector Space Model (SAX-VSM) || ================================================================ ||  || This example shows how the SAX-VSM algorithm transforms a dataset || consisting of time series and their corresponding labels into a || document-term matrix using tf-idf statistics. Each class is represented || as a tfidf vector. For an unlabeled time series; the predicted label is || the label of the tfidf vector giving the highest cosine similarity with || the tf vector of the unlabeled time series. SAX-VSM algorithm is || implemented as :class:`pyts.classification.SAXVSM`. || \""\""\""",No,Yes,Yes
15841,Derive parameter values for 'auto' cases,No,Yes,Yes
15842,Little fix for max_slope = 1,No,No,Yes
15843,"\""\""\"" || ============================================== || RandOm Convolutional KErnel Transform (ROCKET) || ============================================== ||  || The RandOm Convolutional KErnel Transform (ROCKET) algorithm randomly || generates a great variety of convolutional kernels and extracts two || features for each convolution: || the maximum and the proportion of positive values. || This example illustrates basic usage of this algorithm and plots the || weights of the most relevant kernels according to mutual information. || It is implemented as :class:`pyts.transformation.ROCKET`. || \""\""\""",No,Yes,Yes
15851,TODO strip prediction and label and return word,Yes,No,Yes
15853,"\""\""\"" make reference text files needed for ROUGE evaluation \""\""\""",No,Yes,Yes
15856,FIXME eccessing 'private members' of pointer net module is bad,Yes,Yes,Yes
15857,FIXME,Yes,Yes,Yes
15860,If true; `todo` and `todoList` produce output; else they produce nothing.,,,Yes
15861,TODO: source_id,Yes,No,Yes
15863,check if the necessary indices exist and create them if needed,,,Yes
15864,TODO: check if the url is a valid RSS feed,,,Yes
15867,to improve performance; regex statements are compiled only once per module,,,Yes
15869,to improve performance; regex statements are compiled only once per module,No,Yes,Yes
15870,to improve performance; regex statements are compiled only once per module,Yes,Yes,Yes
15871,to improve performance; regex statements are compiled only once per module,No,Yes,Yes
15872,to improve performance; regex statements are compiled only once per module,,,Yes
15873,todo data augment,Yes,Yes,Yes
15874,this flush method is needed for python 3 compatibility.,,,Yes
15876,hack to handle LSTM,Yes,Yes,Yes
15877,hack for python2\/3 compatibility,,,Yes
15878,"\""\""\""Use byte pair encoding (BPE) to learn a variable-length encoding of the vocabulary in a text. || Unlike the original BPE; it does not compress the plain text; but can be used to reduce the vocabulary || of a text to a configurable number of symbols; with only a small increase in the number of tokens. || This is an (inefficient) toy implementation that shows the algorithm. For processing large datasets; || indexing and incremental updates can be used to speed up the implementation (see learn_bpe.py). ||  || Reference: || Rico Sennrich; Barry Haddow and Alexandra Birch (2016). Neural Machine Translation of Rare Words with Subword Units. || Proceedings of the 54th Annual Meeting of the Association for Computational Linguistics (ACL 2016). Berlin; Germany. || \""\""\""",,,Yes
15880,"\""\""\""Use byte pair encoding (BPE) to learn a variable-length encoding of the vocabulary in a text. || Unlike the original BPE; it does not compress the plain text; but can be used to reduce the vocabulary || of a text to a configurable number of symbols; with only a small increase in the number of tokens. ||  || Reference: || Rico Sennrich; Barry Haddow and Alexandra Birch (2016). Neural Machine Translation of Rare Words with Subword Units. || Proceedings of the 54th Annual Meeting of the Association for Computational Linguistics (ACL 2016). Berlin; Germany. || \""\""\""",,,Yes
15882,we probably missed the best pair because of pruning; go back to full statistics,Yes,No,Yes
15883,hack for python2\/3 compatibility,Yes,Yes,Yes
15885,TODO cache computation; not inputs,,,Yes
15887,"\""\""\""Use byte pair encoding (BPE) to learn a variable-length encoding of the vocabulary in a text. || Unlike the original BPE; it does not compress the plain text; but can be used to reduce the vocabulary || of a text to a configurable number of symbols; with only a small increase in the number of tokens. || This is an (inefficient) toy implementation that shows the algorithm. For processing large datasets; || indexing and incremental updates can be used to speed up the implementation (see learn_bpe.py). ||  || Reference: || Rico Sennrich; Barry Haddow and Alexandra Birch (2016). Neural Machine Translation of Rare Words with Subword Units. || Proceedings of the 54th Annual Meeting of the Association for Computational Linguistics (ACL 2016). Berlin; Germany. || \""\""\""",,,Yes
15888,hack for python2\/3 compatibility,Yes,Yes,Yes
15890,hack for python2\/3 compatibility,Yes,Yes,Yes
15891,we probably missed the best pair because of pruning; go back to full statistics,Yes,No,Yes
15893,hack for python2\/3 compatibility,Yes,Yes,Yes
15894,logprobs are needed to rank hypotheses,No,Yes,Yes
15895,TODO cache computation; not inputs,Yes,Yes,Yes
15896,check if additional initial attention state is needed,,,Yes
15897,TODO: simplify formating,Yes,No,Yes
15898,TODO: better handle cascade of dict items,Yes,Yes,Yes
15899,TODO: add limited pickling support for sharing an iterator,Yes,Yes,Yes
15901,TODO: Remove,Yes,No,Yes
15903,remove images with 0 octet in a ugly but efficient way :'),,,Yes
15905,TODO To remove later.,,,Yes
15907,should be WeightNorm here TODO.,Yes,Yes,Yes
15908,TODO should be WeightNorm here; but using batchNorm instead,Yes,Yes,Yes
15909,TODO should be WeightNorm here; but using batchNorm instead,Yes,Yes,Yes
15910,TODO: Make mapping from sklearn metrics to lib metrics,Yes,No,Yes
15913,easily move around and find their neighbors,No,Yes,Yes
15914,Correct the KL divergence w.r.t. the exaggeration if needed,,,Yes
15916,probably thought they had more cores; so we'll default to 1,Yes,Yes,Yes
15917,Hide box border around figure,,,Yes
15918,-- Options for todo extension ----------------------------------------------,,,Yes
15919,If true; `todo` and `todoList` produce output; else they produce nothing.,No,Yes,Yes
15920,Changing the gradients using clipping changes how the points move,,,Yes
15922,as a workaround; we let the failed points group together,,,Yes
15923,TODO try to use tensor in shared-memory instead of serializing to disk,Yes,Yes,Yes
15924,manually creates a temporary directory; that needs to be cleaned,,,Yes
15925,FIXME remove this once c10d fixes the bug it has,Yes,Yes,Yes
15927,workaround as pre-trained Caffe2 models from Detectron have all the same filename,,,Yes
15928,workaround: Caffe2 models don't have a hash; but follow the R-50 convention;,Yes,Yes,Yes
15937,ugly but works,,,Yes
15938,TODO: select only the sampled word advantage for calculation,Yes,Yes,Yes
15942,resize\/crop if needed,No,No,Yes
15945,Load Cifar10 data. Please implement your own load_data() module for your own dataset,No,No,Yes
15946,# TO-DO:,Yes,No,Yes
15950,We could use better psychological models here...,,,Yes
15951,Outer double quotes needed or else colon characters don't parse,No,No,Yes
15957,statements better.,,,Yes
15958,To verify that the file ends in \ || ; we just have to make sure the,No,No,Yes
15959,Found DISALLOW* macro outside a class declaration; or perhaps it,Yes,No,Yes
15960,though; so we punt on this one for now.  TODO.,,,Yes
15961,There shouldn't be space around unary operators,,,Yes
15962,You shouldn't have spaces before your brackets; except maybe after,No,Yes,Yes
15963,private; but needed to be public for implementation reasons.,Yes,No,Yes
15964,Also ignores cases where the previous line ends with a backslash as can be,No,No,Yes
15965,We implement a whitelist of safe macros instead of a blacklist of,No,Yes,Yes
15967,is more efficient when the operands are longer than a single,,,Yes
15968,it provides a way to workaround this warning for people who use,No,No,Yes
