index,Comment,GPT_4_Predicted_MLTD_label,spaCy_Predicted_MLTD_label,actual_MLTD_label
3789,XXX evals_per_move is called playouts_per_iteration below; need to fix this remnant.  In,Yes,Yes,Yes
3792,XXX these look terrible monkey patching hacks :(,Yes,Yes,Yes
3797,TODO: mean,Yes,Yes,Yes
3798,tf.minimum(tf.to_float(self.global_step % 20000) \/ 15000.; 1.) #TODO,Yes,Yes,Yes
3799,TODO: adv region,Yes,Yes,Yes
3800,All columns are categorical. Convert to 1 hot encoding.,Yes,Yes,Yes
3803,10 #TODO,Yes,Yes,Yes
3806,fix the learning rate; no decay,Yes,Yes,Yes
3807,fix the learning rate; no decay,Yes,Yes,Yes
3814,TODO should max_tokens be used independently for each batch like this?,Yes,Yes,Yes
3818,todo: try with input_embed_dim,Yes,Yes,Yes
3819,TODO make bias configurable,Yes,Yes,Yes
3820,todo: try with input_embed_dim,Yes,Yes,Yes
3824,TODO: Very rare cases where the replacement is '<eos>' should be handled gracefully,Yes,Yes,Yes
3826,todo: layer norm,Yes,Yes,Yes
3829,fix neg loss bug,Yes,Yes,Yes
3835,NB: This is a temporary hack while we still don't have Tensor,Yes,Yes,Yes
3836,hack to handle LSTM,Yes,Yes,Yes
3843,after refactoring; deque is not needed for comp and ycomp - iterator reads both t; _t in the for loop,Yes,Yes,Yes
3848,init before scan_P_; unused Olp?,Yes,Yes,Yes
3856,''' || # read image as 2d-array of pixels (gray scale):  || # Todor: It's not guaranteed that it's gray scale; it's better to be more general. astype is superfluous. || # Todor: astype(float) is needed when doing summation and transparency operations over images; when there would be overflow or underflow otherwise; || #        when this kind of operations are over; it's converted back to 8-bit per channel. || # || image = cv2.imread(arguments['image']; 0).astype(int) || Y; X = image.shape  # image height and width || ''',Yes,Yes,Yes
3903,dert__ = frame[-1][y0:yn; x0:xn; :]  # not needed?,Yes,Yes,Yes
3916,last term: len(sample_derts); could be better,Yes,Yes,Yes
3921,TODO: add root_fork initialization; as in line 353,Yes,Yes,Yes
3922,not needed?,Yes,Yes,Yes
3923,TODO: add root_fork initialization; as in line 353,Yes,Yes,Yes
3931,''' || Angle is external or positional parameter of gradient; it has lower predictive value than magnitude of gradient. || Thus; angle computation is selective to high-gradient blobs and angle layer is below gradient computation layer.  || Moreover; angle computation is only needed for angle comparison; which has lower value than gradient comparison. || So; angle computation layer is also below gradient der+ | rng+ comparison layer. || Which means that dert should have up to 3 layers: i; g; dy; dx; ?(idy; idx; m; ?(a; ga; day; dax)): ||   ||     if g+ fork: dert = i; g; dy; dx  ||     if fig: dert += idy; idx; m  # i is higher-layer gradient; idy and idx are preserved to compute its angle ||        if nI == 7: += a; ga; day; dax ||        elif nI==(4;5): += a; ga; day; dax = 0 ||        else base dert init?  || ''',Yes,Yes,Yes
3944,noisy mP; condition needs a review; probably a bug,Yes,Yes,Yes
3947,remove columns | rows without centrals; instead of step=3 to avoid missing these centrals,Yes,Yes,Yes
3948,remove columns | rows without centrals; instead of step=3 to avoid missing these centrals,Yes,Yes,Yes
3951,not needed; compute cosine only; also for accumulation?:,Yes,Yes,Yes
3958,this maybe replaced by return; as in line_patterns and line 52,Yes,Yes,Yes
3959,this maybe replaced by return; as in line_patterns and line 52,Yes,Yes,Yes
3960,TODO replace i__ == 0 -> min == 1; max == 255 scale values for output if values are floats,Yes,Yes,Yes
3962,dt__.mask = mask_i: not needed?,Yes,Yes,Yes
3975,TODO: assign adjacents,Yes,Yes,Yes
3978,there could be a better way to replace this function with parallel process ;need to think about it,Yes,Yes,Yes
3979,TODO: intra_blob initialization,Yes,Yes,Yes
3980,TODO: build mask,Yes,Yes,Yes
3983,replace 0 values with 1 to avoid error; not needed in high-g blobs?,Yes,Yes,Yes
3986,''' ||    comp_P_ is a terminal fork of intra_blob. ||      ||    comp_P_ traces blob axis by cross-comparing vertically adjacent Ps: laterally contiguous slices across a blob. ||    It should reduce dimensionality | vectorize edges: low-g blobs; into outlines of adjacent flats: low-g blobs. ||    This is selective for high aspect blobs: G * (box area \/ blob area) * (P number \/ blob area \/ stack number)  ||  ||    Double edge lines: assumed match between edges of high-deviation intensity; no need for cross-comp? ||    secondary cross-comp of low-deviation blobs?   P comb -> intra | inter comp eval? ||    radial comp extension for co-internal blobs: ||    != sign comp x sum( adj_blob_) -> intra_comp value; isolation value; cross-sign merge if weak; else: ||    == sign comp x ind( adj_adj_blob_) -> same-sign merge | composition: ||     ||    borrow = adj_G * rS: default sum div_comp S -> relative area and distance to adjj_blob_ ||    internal sum comp if mS: in thin lines only? comp_norm_G or div_comp_G -> rG? ||    isolation = decay + contrast:  ||    G - G * (rS * ave_rG: decay) - (rS * adj_G: contrast; = lend | borrow; no need to compare vG?) ||  ||    if isolation: cross adjj_blob composition eval;  ||    else:         cross adjj_blob merge eval: ||    blob merger if internal match (~raG) - isolation; rdn external match:   ||    blob compos if external match (~rS?) + isolation;  ||  ||    Also eval comp_P over fork_? ||    rng+ should preserve resolution: rng+_dert_ is dert layers;  ||    rng_sum-> rng+; der+: whole rng; rng_incr-> angle \/ past vs next g;  ||    rdn Rng | rng_ eval at rng term; Rng -= lost coord bits mag; always > discr?  || ''',Yes,Yes,Yes
3988,please suggest a better name,Yes,Yes,Yes
3992,not sure it belongs here; maybe in comp_PP_blob?,Yes,Yes,Yes
3993,this shouldn't be needed,Yes,Yes,Yes
3996,should not be needed,Yes,Yes,Yes
4018,temporary code container; this should probably be in comp_slice,Yes,Yes,Yes
4024,temporary fix; to avoid duplicated PP,Yes,Yes,Yes
4025,temporary fix; to avoid duplicated PP,Yes,Yes,Yes
4027,maybe initialized elsewhere?,Yes,Yes,Yes
4029,maybe initialized elsewhere?,Yes,Yes,Yes
4033,PP.upconnect_cnt should not be needed: each prior upconnect_ is followed until termination;,Yes,Yes,Yes
4034,I don't think in_upconnect_cnt is needed,Yes,Yes,Yes
4037,''' ||     radial comp extension for co-internal blobs: ||     != sign comp x sum( adj_blob_) -> intra_comp value; isolation value; cross-sign merge if weak; else: ||     == sign comp x ind( adj_adj_blob_) -> same-sign merge | composition: ||     borrow = adj_G * rA: default sum div_comp S -> relative area and distance to adjj_blob_ ||     internal sum comp if mA: in thin lines only? comp_norm_G or div_comp_G -> rG? ||     isolation = decay + contrast: ||     G - G * (rA * ave_rG: decay) - (rA * adj_G: contrast; = lend | borrow; no need to compare vG?) ||     if isolation: cross adjj_blob composition eval; ||     else:         cross adjj_blob merge eval: ||     blob merger if internal match (~raG) - isolation; rdn external match: ||     blob compos if external match (~rA?) + isolation; ||     Also eval comp_slice over fork_? ||     rng+ should preserve resolution: rng+_dert_ is dert layers; ||     rng_sum-> rng+; der+: whole rng; rng_incr-> angle \/ past vs next g; ||     rdn Rng | rng_ eval at rng term; Rng -= lost coord bits mag; always > discr? || ''',Yes,Yes,Yes
4039,refs to the same derP; may not be needed?,Yes,Yes,Yes
4044,''' Positional miss is positive: lower filters; no match: always inverse miss? ||  ||     skip to prediction limits: co-ave_m; search for termination that defines and borrows from P; ||     comp at ave m to form complemented ) composite Ps: ave prox proj m across sign ) composition level: ||     balanced clustering on source and target levels maximizes structural depth? ||  ||     projected m value decays with distance: no higher-structure match to records; because ||     proximity predicts match but not borrowing miss; which has equal value at ave m? ||     proj_m cancels match but lends to miss; which grows indefinitely? ||  ||     1Le: fixed binary Cf; 2Le: skip to individual integer Cf; variable pattern L vs. pixel res? ||     edge is more concentrated than flat for stable shape -> stable contents patterns? ||     differential feedback per target level: @filters; but not pattern ||  ||     radial comp extension for co-internal blobs: ||     != sign comp x sum( adj_blob_) -> intra_comp value; isolation value; cross-sign merge if weak; else: ||     == sign comp x ind( adj_adj_blob_) -> same-sign merge | composition: ||     borrow = adj_G * rA: default sum div_comp S -> relative area and distance to adjj_blob_ ||     internal sum comp if mA: in thin lines only? comp_norm_G or div_comp_G -> rG? ||     isolation = decay + contrast: ||     G - G * (rA * ave_rG: decay) - (rA * adj_G: contrast; = lend | borrow; no need to compare vG?) ||     if isolation: cross adjj_blob composition eval; ||     else:         cross adjj_blob merge eval: ||     blob merger if internal match (~raG) - isolation; rdn external match: ||     blob compos if external match (~rA?) + isolation; ||     Also eval comp_slice over fork_? ||     rng+ should preserve resolution: rng+_dert_ is dert layers; ||     rng_sum-> rng+; der+: whole rng; rng_incr-> angle \/ past vs next g; ||     rdn Rng | rng_ eval at rng term; Rng -= lost coord bits mag; always > discr? || ''',Yes,Yes,Yes
4049,''' ||     radial comp extension for co-internal blobs: ||     != sign comp x sum( adj_blob_) -> intra_comp value; isolation value; cross-sign merge if weak; else: ||     == sign comp x ind( adj_adj_blob_) -> same-sign merge | composition: ||     borrow = adj_G * rA: default sum div_comp S -> relative area and distance to adjj_blob_ ||     internal sum comp if mA: in thin lines only? comp_norm_G or div_comp_G -> rG? ||     isolation = decay + contrast: ||     G - G * (rA * ave_rG: decay) - (rA * adj_G: contrast; = lend | borrow; no need to compare vG?) ||     if isolation: cross adjj_blob composition eval; ||     else:         cross adjj_blob merge eval: ||     blob merger if internal match (~raG) - isolation; rdn external match: ||     blob compos if external match (~rA?) + isolation; ||     Also eval comp_slice over fork_? ||     rng+ should preserve resolution: rng+_dert_ is dert layers; ||     rng_sum-> rng+; der+: whole rng; rng_incr-> angle \/ past vs next g; ||     rdn Rng | rng_ eval at rng term; Rng -= lost coord bits mag; always > discr? || ''',Yes,Yes,Yes
4061,Unused by updated loading code.,Yes,Yes,Yes
4069,TODO(sanqiang): change pred mode into better prediction,Yes,Yes,Yes
4070,"add \""_rev\"" as a hack to avoid image standardization",Yes,Yes,Yes
4072,"add \""_rev\"" as a hack to avoid image standardization",Yes,Yes,Yes
4075,FIXME(sanyamkapoor): This exists to handle memory explosion.,Yes,Yes,Yes
4077,TODO(piotrmilos): move restoring networks to SimulatedBatchEnv.initialize,Yes,Yes,Yes
4078,this is probably not needed; just in case,Yes,Yes,Yes
4085,TODO(dehghani): Implement accuracy of the target word as a t2t metric.,Yes,Yes,Yes
4086,TODO(lukaszkaiser): implement this.,Yes,Yes,Yes
4087,hack: ignoring true targets and putting dist_targets in targets,Yes,Yes,Yes
4095,bfloat16. This is a hack to ensure that grad_vars are the right type.,Yes,Yes,Yes
4102,num_images; unused,Yes,Yes,Yes
4103,num_items; unused,Yes,Yes,Yes
4105,Hack: if you report a loss of NaN; TensorBoard will plot a point at,Yes,Yes,Yes
4107,This is a hack to allows inference when the <go> token,Yes,Yes,Yes
4109,Unused.,Yes,Yes,Yes
4113,Can be unstable; maybe try Adam.,Yes,Yes,Yes
4118,Inputs and features preparation needed to handle edge cases.,Yes,Yes,Yes
4120,Only needed in eval runs.,Yes,Yes,Yes
4122,"\""\""\""Generate trajectories to disk with random or ckpt agent. ||  || TODO: Usage || \""\""\""",Yes,Yes,Yes
4124,TODO(piotrmilos): make it better,Yes,Yes,Yes
4128,END HACK,Yes,Yes,Yes
4129,TODO(avaswani): Maybe scale the embeddings flowing out of the experts.,Yes,Yes,Yes
4130,TODO(fstahlberg): Implement a sparse version,Yes,Yes,Yes
4134,They use imported tools from NumPy but are not needed here;,Yes,Yes,Yes
4140,"\""\""\"" || Zen Chatbot talks in gems of Zen wisdom. ||  || This is a sample conversation with Zen Chatbot: || ZC:    Welcome; my child. || me:    Good afternoon. || ZC:    Ask the question you have come to ask. || me:    How can I achieve enlightenment? || ZC:    How do you suppose? || me:    Through meditation. || ZC:    Form is emptiness; and emptiness form. || me:    How can I empty my mind of worldly troubles? || ZC:    Will an answer to that really help in your search for enlightenment? || me:    Yes. || ZC:    It is better to be right than to be certain. || me:    I seek truth and wisdom. || ZC:    The search for truth is a long journey. || me:    Are you sure? || ZC:    Maybe sure; maybe not sure. ||  ||  || The chatbot structure is based on that of chat.eliza. Thus; it uses || a translation table to convert from question to response || i.e. \""I am\"" --> \""you are\"" ||  || Of course; since Zen Chatbot does not understand the meaning of any words; || responses are very limited. Zen Chatbot will usually answer very vaguely; or || respond to a question by asking a different question; in much the same way || as Eliza. || \""\""\""",Yes,Yes,Yes
4141,i.e. 'you' is not really a thing that can be mapped this way; so this,Yes,Yes,Yes
4147,work-around while marshal is not moved into standard tree,Yes,Yes,Yes
4153,delete inaccessible nodes and unused transitions,Yes,Yes,Yes
4154,# TODO - add epsilon transition from finals to initials,Yes,Yes,Yes
4158,TODO: remove Unix dependencies,Yes,Yes,Yes
4159,cheap hack now that graphviz is not working right...,Yes,Yes,Yes
4160,a better way is just to use a destructor and check if the object exists.,Yes,Yes,Yes
4164,this should really be done in dotstring,Yes,Yes,Yes
4166,TODO: describe each tagger marshal format in the epydocs?,Yes,Yes,Yes
4167,TODO: move into __init__() when all marshalling classes will be moved into,Yes,Yes,Yes
4169,that this isn't the best rule; so move on:,Yes,Yes,Yes
4172,TODO: Add field to header,Yes,Yes,Yes
4176,Boy; too bad tkinter doesn't implement Listbox.itemconfig;,Yes,Yes,Yes
4179,hack..,Yes,Yes,Yes
4183,TODO: add support for custom namespace resolvers\/default namespaces,Yes,Yes,Yes
4185,FIXME: not sure about this; might be a better idea to look,Yes,Yes,Yes
4186,FIXME: overkill,Yes,Yes,Yes
4190,Kludge to ensure child_choices is a doubly-nested list,Yes,Yes,Yes
4192,[XX] This might not be implemented quite right -- it would be better,Yes,Yes,Yes
4193,[XX] TEMPORARY HACK WARNING!  This should be replaced with,Yes,Yes,Yes
4194,A semi-hack to have elegant looking code below.  As a result;,Yes,Yes,Yes
4199,i == 0 never happens perhaps,Yes,Yes,Yes
4202,that this isn't the best rule; so move on:,Yes,Yes,Yes
4206,workaround for lack of nested closures in Python < 2.1,Yes,Yes,Yes
4207,work around a Windows Python bug,Yes,Yes,Yes
4208,Ideally; we'd use a weak dict; but there aren't any.  A strong dict,Yes,Yes,Yes
4209,workaround for lack of nested closures in Python < 2.1,Yes,Yes,Yes
4210,work around a Windows Python bug,Yes,Yes,Yes
4211,Ideally; we'd use a weak dict; but there aren't any.  A strong dict,Yes,Yes,Yes
4213,"NOTE: This algorithm is greedy; it won't necessarily produce the \""best\""",Yes,Yes,Yes
4215,''' || Note: In this implementation; we assume the input is a 2d numpy array for simplicity; because that's || how our MNIST images are stored. This works for us because we use it as the first layer in our || network; but most CNNs have many more Conv layers. If we were building a bigger network that needed || to use Conv3x3 multiple times; we'd have to make the input be a 3d numpy array. || ''',Yes,Yes,Yes
4219,TODO: EBS optimized? (Will incur extra hourly cost),Yes,Yes,Yes
4221,TODO: this method can't permit each batch has the same length,Yes,Yes,Yes
4224,TODO: this method can't permit each batch has the same length,Yes,Yes,Yes
4227,xxx need to be some specific buffer here,Yes,Yes,Yes
4228,xxx need to be some specific buffer here,Yes,Yes,Yes
4234,TODO: EBS optimized? (Will incur extra hourly cost),Yes,Yes,Yes
4236,TODO: add limited pickling support for sharing an iterator,Yes,Yes,Yes
4238,TODO(hwang): try to figure out what's happening right here and fix this issue,Yes,Yes,Yes
4243,TODO(hwang): this is not a stable solution; try to figure out a better one,Yes,Yes,Yes
4244,TODO(hwang): this is not a stable solution; try to figure out a better one,Yes,Yes,Yes
4245,TODO(hwang): this is not a stable solution; try to figure out a better one,Yes,Yes,Yes
4246,'''ResNet in PyTorch. || For Pre-activation ResNet; see 'preact_resnet.py'. || Reference: || [1] Kaiming He; Xiangyu Zhang; Shaoqing Ren; Jian Sun ||     Deep Residual Learning for Image Recognition. arXiv:1512.03385 ||  ||  || Please Note that; this version is a hack; it's super hacky and quite hacky never call this one for normal use || ''',Yes,Yes,Yes
4247,TODO(hwang): figure out if this part also need hack,Yes,Yes,Yes
4254,TODO: decide depth loss,Yes,Yes,Yes
4257,TODO: decide depth loss,Yes,Yes,Yes
4258,TODO,Yes,Yes,Yes
4260,We could use better psychological models here...,Yes,Yes,Yes
4265,"FIXME(adonovan): \""NOLINT(\"" is misparsed as NOLINT(*).",Yes,Yes,Yes
4266,needs to move backwards; CheckNextIncludeOrder will raise an error.,Yes,Yes,Yes
4271,though; so we punt on this one for now.  TODO.,Yes,Yes,Yes
4272,There shouldn't be space around unary operators,Yes,Yes,Yes
4282,convention of the whole function to process multiple line to handle it.,Yes,Yes,Yes
4287,we ignore the exception (maybe the image is corrupted?),Yes,Yes,Yes
4289,TODO this might be buggy,Yes,Yes,Yes
4290,TODO general definitions,Yes,Yes,Yes
4291,no implement for pointer mechanism,Yes,Yes,Yes
4292,TODO: fixed https:\/\/github.com\/ne7ermore\/deeping-flow\/issues\/1,Yes,Yes,Yes
4295,TODO: Make a version of this that only passes a sliding window (as of now it passes everything).,Yes,Yes,Yes
4296,TODO: Remember to include both vocab and stopless vocab spaces,Yes,Yes,Yes
4297,TODO: Compute word frequencies in the stopless vocab space.,Yes,Yes,Yes
4298,TODO: Break up the text into a series of BPTT chunks.,Yes,Yes,Yes
4301,TODO: Should this be extended to support arbitrary L?,Yes,Yes,Yes
4302,TODO: Make this faster.,Yes,Yes,Yes
4309,To avoid manually dealing with padding; instantiate a Seq2Vec instead.,Yes,Yes,Yes
4310,TODO: Typo,Yes,Yes,Yes
4311,TODO: Don't use the whole document?,Yes,Yes,Yes
4313,patches = tf.extract_image_patches( # fix rows_in is None,Yes,Yes,Yes
4322,parse config file (according to set database) => TODO (TK): replace by automatic parsing in directory,Yes,Yes,Yes
4325,todo: sum over the dimensions of x which are not present in s!,Yes,Yes,Yes
4328,parse config file (according to set database) => TODO (TK): replace by automatic parsing in directory,Yes,Yes,Yes
4329,TODO: may require to adapt patching and data augmentation from GUI\/PyQt\/DLart\/dlart.py,Yes,Yes,Yes
4333,'STORE_DISABLED'; 'STORE_HDF5'; 'STORE_PATCH_BASED'; 'STORE_TFRecord' (TODO),Yes,Yes,Yes
4334,TODO parsing!,Yes,Yes,Yes
4335,TODO: case switch here for the different networks,Yes,Yes,Yes
4336,TODO,Yes,Yes,Yes
4337,TODO: add here reading in of phase images,Yes,Yes,Yes
4338,reading in of phase images not really needed at this place; because this data is only required for displaying purposes,Yes,Yes,Yes
4339,TODO: add here data augmentation via ImageDataGenerator from utils\/image_preprocessing + change to fit_generator,Yes,Yes,Yes
4341,TODO,Yes,Yes,Yes
4342,TODO: hard-coded; read from size of tensor,Yes,Yes,Yes
4343,TODO: add here data augmentation via ImageDataGenerator from utils\/image_preprocessing + change to fit_generator,Yes,Yes,Yes
4344,TODO: add here reading in of phase images,Yes,Yes,Yes
4346,TODO: 2D patching not supported yet,Yes,Yes,Yes
4348,TODO: hard-coded at the moment for generator processing,Yes,Yes,Yes
4349,TODO: hard-coded class number 2 -> should be automatically retrieved by once parsing over all data,Yes,Yes,Yes
4350,Random length batch hack.,Yes,Yes,Yes
4351,Random length batch hack.,Yes,Yes,Yes
4352,Random length batch hack.,Yes,Yes,Yes
4353,Random length batch hack.,Yes,Yes,Yes
4356,todo: return a hashtag matrix indicating the presence of particular hashtags in tweets. input is the list of all tweets,Yes,Yes,Yes
4357,todo: this should encode 'we vs them' patterns in tweets but this is the most complicated..,Yes,Yes,Yes
4367,workaround for functional api;,Yes,Yes,Yes
4371,TODO: add optional input data file (mixed data),Yes,Yes,Yes
4374,fix HTML tokens,Yes,Yes,Yes
4375,assert beam_size <= self.vocab_size + 1; 'lets assume this for now; otherwise this corner case causes a few headaches down the road. can be dealt with in future if needed',Yes,Yes,Yes
4376,TODO: What if user specifies vernacular AND actual date time. Let,Yes,Yes,Yes
4377,"TODO: \""monday next week\""",Yes,Yes,Yes
4378,"TODO: \""monday next week\""",Yes,Yes,Yes
4379,TODO: fails on July 3-5; 2018,Yes,Yes,Yes
4381,TODO: convert to new token-based system,Yes,Yes,Yes
4383,TODO: handle Nones,Yes,Yes,Yes
4384,TODO: need generic way to impute both ways - simply first two cases,Yes,Yes,Yes
4390,TODO: handles Nones,Yes,Yes,Yes
4391,TODO: add conversions for thirty; fourty-five,Yes,Yes,Yes
4393,TODO: what if user says 'this weekend' and it is currently the weekend?,Yes,Yes,Yes
4394,TODO: add support for 'next weekday' (not daterange; conditioinal lookahead),Yes,Yes,Yes
4395,TODO consider using Iterator,Yes,Yes,Yes
4399,TODO: Can we use this information to generate more accurate segmentation maps or bboxes?,Yes,Yes,Yes
4401,passing this by reference seems to work; but more investigation is needed.,Yes,Yes,Yes
4403,TODO: Can we use this information to generate more accurate segmentation maps or bboxes?,Yes,Yes,Yes
4410,TODO,Yes,Yes,Yes
4412,TODO: prepro encode; decode; target; sequence,Yes,Yes,Yes
4418,TODO change filename of kg_vector,Yes,Yes,Yes
4420,TODO: visualise distribution of confidence predicted,Yes,Yes,Yes
4421,TODO change filename of kg_vector,Yes,Yes,Yes
4422,TODO: visualise distribution of confidence predicted,Yes,Yes,Yes
4423,TODO: place to change inputs,Yes,Yes,Yes
4427,TODO by Peter: how to get these rejector files,Yes,Yes,Yes
4428,TODO by Peter: how to get augmented data,Yes,Yes,Yes
4429,TODO by Peter; how to get KG_Vector files,Yes,Yes,Yes
4430,TODO by Peter; how to get augmented data,Yes,Yes,Yes
4431,TODO by Peter; how to get kg vectors,Yes,Yes,Yes
4440,this logic is technically wrong; but it at least allows the move to hit,Yes,Yes,Yes
4443,technically wrong - a move missing would allow focuspunch to hit; however that information is not present here,Yes,Yes,Yes
4445,move this item to the front of the list to prune faster,Yes,Yes,Yes
4458,x3 for multihit; x1.5 for crit; Yes this is a hack just like the others,Yes,Yes,Yes
4461,TODO: Fix this shit. The stat change instruction changes the actual stats; not the basestats,Yes,Yes,Yes
4464,technically wrong - a move missing would allow focuspunch to hit; however that information is not present here,Yes,Yes,Yes
4466,x3 for multihit; x1.5 for crit; Yes this is a hack just like the others,Yes,Yes,Yes
4471,TODO: update this; should be bitmaps rather than OHE vectors,Yes,Yes,Yes
4472,TODO: finish this!,Yes,Yes,Yes
4474,figure out why inet-sl_subj13_50 accuracy plot looks weird,Yes,Yes,Yes
4477,# TODO: implement pathlib.Path,Yes,Yes,Yes
4484,remove unused axes from plot grid,Yes,Yes,Yes
4485,XXX: sparse uses intc instead of intp...,Yes,Yes,Yes
4486,XXX: one could be smarter here,Yes,Yes,Yes
4487,This is a bit ugly; but it avoids running this again.,Yes,Yes,Yes
4491,If true; `todo` and `todoList` produce output; else they produce nothing.,Yes,Yes,Yes
4495,is not always the case when we hack around with the scanner.,Yes,Yes,Yes
4497,TODO: Add different parse modes (context as 1 response or whole previous dialog),Yes,Yes,Yes
4500,TODO: It is not completely equal with paper,Yes,Yes,Yes
4502,TODO: Refine dev loss calculation,Yes,Yes,Yes
4503,TODO: Implement summaries,Yes,Yes,Yes
4504,workaround for duplicated logs in ipython,Yes,Yes,Yes
4505,workaround for duplicated logs in ipython,Yes,Yes,Yes
4507,"\""\""\""Hacky way to progressively load scales\""\""\""",Yes,Yes,Yes
4512,TODO: the neuron or synapse need the method to transmit or receive the spiking,Yes,Yes,Yes
4516,"\""\ || \"" needed to be added at the end of the file",Yes,Yes,Yes
4517,"\""\ || \"" needed to be added at the end of the file",Yes,Yes,Yes
4518,"\""\ || \"" needed to be added at the end of the file",Yes,Yes,Yes
4520,"\""\ || \"" needed to be added at the end of the file",Yes,Yes,Yes
4522,"\""\ || \"" needed to be added at the end of the file",Yes,Yes,Yes
4526,"\""\ || \"" needed to be added at the end of the file",Yes,Yes,Yes
4527,"\""\ || \"" needed to be added at the end of the file",Yes,Yes,Yes
4528,"\""\ || \"" needed to be added at the end of the file",Yes,Yes,Yes
4531,def rv2bs(self; gen; FieldD): TODO,Yes,Yes,Yes
4532,TODO,Yes,Yes,Yes
4533,TODO,Yes,Yes,Yes
4546,wtf visdom logic,Yes,Yes,Yes
4548,todo: draw inputs and targets dynamically,Yes,Yes,Yes
4552,# fix bad unicode,Yes,Yes,Yes
4553,# fix html leftovers,Yes,Yes,Yes
4555,todo: add spell check before!,Yes,Yes,Yes
4556,todo: move to values,Yes,Yes,Yes
4557,todo: don't wrap all terms,Yes,Yes,Yes
4559,todo: clear this mess,Yes,Yes,Yes
4561,todo: fix - urls also capture trailing puncts; such as .,Yes,Yes,Yes
4565,TODO: make function working,Yes,Yes,Yes
4566,TODO: make random initialization,Yes,Yes,Yes
4567,TODO: make random initialization,Yes,Yes,Yes
4569,TODO Might be able to batch this,Yes,Yes,Yes
4582,TODO: This is much easier to just do in the actual call; this will be cropped there,Yes,Yes,Yes
4585,TODO: switch caching from here to Dataset API,Yes,Yes,Yes
4586,TODO: Truncation,Yes,Yes,Yes
4587,TODO: this assumes that the loss across validation can be,Yes,Yes,Yes
4590,TODO: implement some bijective pairing function; like cantor's,Yes,Yes,Yes
4593,TODO: there must be a better way to do this; but couldn't find in expand_dims docs,Yes,Yes,Yes
4595,todo does numpy ensure correct broadcasting when len(dataset) == C?,Yes,Yes,Yes
4596,list() needed because incremental training modifies the list passed as argument,Yes,Yes,Yes
4597,Todo this is responsible for the increase in computation time while,Yes,Yes,Yes
4598,TODO OPTIMIZE IT!,Yes,Yes,Yes
4601,Todo this is responsible for the increase in computation time while,Yes,Yes,Yes
4602,TODO OPTIMIZE IT!,Yes,Yes,Yes
4603,TODO to limit memory usage you should consider reading from disk the statistics relative to the minibatch only,Yes,Yes,Yes
4605,TODO i should pass both the dataset and the statistics as a single element of the dataset --> MAYBE,Yes,Yes,Yes
4606,TODO move this function OUT!,Yes,Yes,Yes
4607,Todo this is responsible for the increase in computation time while,Yes,Yes,Yes
4608,TODO what changes now is the way we build the statistics! we can put them in a batch dataset; computing them when they are needed,Yes,Yes,Yes
4609,TODO   In the old implementation the likelihood asssociated to the transition part decreases much more quickly;,Yes,Yes,Yes
4610,TODO,Yes,Yes,Yes
4612,TODO LOAD THE ARCHITECTURE!,Yes,Yes,Yes
4613,TODO problema con la batch dimension. credo di averlo gia' risolto questo,Yes,Yes,Yes
4614,TODO problema con la batch dimension. credo di averlo gia' risolto questo,Yes,Yes,Yes
4615,TODO it should not be memory intensive. Save portions of them as you go,Yes,Yes,Yes
4618,TODO SAVE THE ARCHITECTURE,Yes,Yes,Yes
4621,TODO GENERALIZE,Yes,Yes,Yes
4622,Needed to avoid thread spawning,Yes,Yes,Yes
4623,Needed to avoid thread spawning,Yes,Yes,Yes
4625,Needed to avoid thread spawning,Yes,Yes,Yes
4628,TODO collect information about likelihood per layer; compare fingerprints by plotting their distributions,Yes,Yes,Yes
4632,todo it is not so elegant..,Yes,Yes,Yes
4636,not very efficient; but it works,Yes,Yes,Yes
4638,TODO COME FARLO SU PPI SE GIA' HO I DATA? (MINOR),Yes,Yes,Yes
4639,data = self._to_data(G) # TODO questo c'e' gi\u00E0!!,Yes,Yes,Yes
4640,TODO CONVERT PyG Data object to our Data object,Yes,Yes,Yes
4642,Needed to avoid thread spawning; conflicts with multi-processing. You may set a number > 1 but take into account,Yes,Yes,Yes
4643,TODO refactor this,Yes,Yes,Yes
4645,todo may avoid one hot with this,Yes,Yes,Yes
4646,todo inefficient,Yes,Yes,Yes
4651,todo check against commented code,Yes,Yes,Yes
4662,TODO,Yes,Yes,Yes
4663,TODO,Yes,Yes,Yes
4664,TODO,Yes,Yes,Yes
4667,TODO: mean frobenius loss,Yes,Yes,Yes
4668,TODO: 512 kernels of 1x1x512,Yes,Yes,Yes
4675,TODO luoyao(luoyao@baidu.com) Here can apply some augmentation functions,Yes,Yes,Yes
4678,TODO out input images based on custom Dataset class; are PIL images; so they are [0;1].,Yes,Yes,Yes
4680,TODO define custom loss,Yes,Yes,Yes
4681,"TODO there is a \""uniform\"" version too. Check out which is correct",Yes,Yes,Yes
4682,"TODO there is a \""uniform\"" version too. Check out which is correct",Yes,Yes,Yes
4683,TODO Im not sure about this. SO I used default value!,Yes,Yes,Yes
4684,TODO do patching of y and y_pred,Yes,Yes,Yes
4688,nn.Dropout();  # remove `Dropout` for better performance,Yes,Yes,Yes
4689,nn.Dropout()  # remove `Dropout` for better performance,Yes,Yes,Yes
4690,todo: Replace with logger,Yes,Yes,Yes
